Id;lloc_de_gravacio;Nom_fitxer;YouTube_logotips;Incrustació_logotips;adreca_html;grup_edat;data_enregistrament;codi_informant;Activitat;Etiquetes;Gènere discursiu;;;;;;;;;;;;;;;
186;10;CORPUS 00004 LN MS-L;https://youtu.be/0RC04d8jqbE;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/0RC04d8jqbE"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;25/10/2018;LN-MS;4;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
187;10;CORPUS 00005a LN MS-L;https://youtu.be/plTFIntacDU;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/plTFIntacDU"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;25/10/2018;LN-MS;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
188;10;CORPUS 00005b LN MS-L;https://youtu.be/l_30UIixQg8;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/l_30UIixQg8"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;25/10/2018;LN-MS;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
189;10;CORPUS 00006 LN MS-L;https://youtu.be/UGPDPz0OZlQ;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/UGPDPz0OZlQ"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;25/10/2018;LN-MS;7;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
190;10;CORPUS 00007 LN-L;https://youtu.be/OrZBHI5L2D8;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/OrZBHI5L2D8"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;25/10/2018;LN;8;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
191;10;CORPUS 00007 MS-L;https://youtu.be/mGbZAammZ74;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/mGbZAammZ74"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;25/10/2018;MS;8;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
192;10;CORPUS 00008 LN MS-L;https://youtu.be/IbaDBBu3xIk;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/IbaDBBu3xIk"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;25/10/2018;LN-MS;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
193;7;CORPUS 00001 QK EQ-L;https://youtu.be/lC3yivbBC5c;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/lC3yivbBC5c"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;31-50 anys;21/10/2019;QK-EQ;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
194;7;CORPUS 00002 EQ-L;https://youtu.be/XXma4CIYTSM;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/XXma4CIYTSM"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;31-50 anys;21/10/2019;EQ;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
195;7;CORPUS 00002 QK-L;https://youtu.be/hCilIL3jhiM;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/hCilIL3jhiM"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;31-50 anys;21/10/2019;QK;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
196;7;CORPUS 00003 EQ-L;https://youtu.be/lh45YbNKxQw;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/lh45YbNKxQw"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;31-50 anys;21/10/2019;EQ;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
197;7;CORPUS 00003 QK-L;https://youtu.be/svEdvQnPEPc;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/svEdvQnPEPc"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;31-50 anys;21/10/2019;QK;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
198;7;CORPUS 00004 QK-EQ-L;https://youtu.be/_OIqUnQiPfI;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/_OIqUnQiPfI"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;31-50 anys;21/10/2019;QK-EQ;4;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
199;7;CORPUS 00005a QK-EQ-L;https://youtu.be/sbcM-shmHNM;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/sbcM-shmHNM"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;31-50 anys;21/10/2019;QK-EQ;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
200;7;CORPUS 00005b QK-EQ-L;https://youtu.be/YZjLSpvxaAk;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/YZjLSpvxaAk"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";https://youtu.be/oMm89L9P-M8;31-50 anys;21/10/2019;QK-EQ;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
201;7;CORPUS 00006 QK-EQ-L;https://youtu.be/Lfble-1OuT0;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/Lfble-1OuT0"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;31-50 anys;21/10/2019;QK-EQ;7;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
202;7;CORPUS 00007 EQ-L;https://youtu.be/rNE4akwsxyU;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/rNE4akwsxyU"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;31-50 anys;21/10/2019;EQ;8;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
203;7;CORPUS 00007 QK-L;https://youtu.be/CD6F-aHhpBw;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/CD6F-aHhpBw"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;31-50 anys;21/10/2019;QK;8;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
204;7;CORPUS 00008 QK-EQ-L;https://youtu.be/XUN6DIz7HW0;"<iframe width=""1252"" height=""704"" src=""https://www.youtube.com/embed/XUN6DIz7HW0"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;31-50 anys;21/10/2019;QK-EQ;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
205;7;CORPUS 00001 CF-OC-L;https://youtu.be/vDrz8e4IQVI;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/vDrz8e4IQVI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;21/10/2019;CF-OC;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
206;7;CORPUS 00002 CF-L;https://youtu.be/9SDWSM1NnNU;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/9SDWSM1NnNU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;21/10/2019;CF;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
207;7;CORPUS 00002 OC-L;https://youtu.be/UV0QlFEK_XA;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/UV0QlFEK_XA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;21/10/2019;OC;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
208;7;CORPUS 00003 CF-L;https://youtu.be/16bA-2bfgQs;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/16bA-2bfgQs"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;21/10/2019;CF;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
209;7;CORPUS 00003 OC-L;https://youtu.be/BSiximLyGKM;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/BSiximLyGKM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;21/10/2019;OC;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
209;7;CORPUS 00004 CF-OC-L;https://youtu.be/HEGBGv0oKkM;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/HEGBGv0oKkM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;21/10/2019;CF-OC;4;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
210;7;CORPUS 00005a CF-OC-L;https://youtu.be/0jrUJWS-OJQ;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/0jrUJWS-OJQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;21/10/2019;CF-OC;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
211;7;CORPUS 00005b CF-OC-L;https://youtu.be/1UXDky8QFew;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/1UXDky8QFew"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;21/10/2019;CF-OC;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
212;7;CORPUS 00007 CF-L;https://youtu.be/yCnPqW6dAFI;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/yCnPqW6dAFI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;21/10/2019;CF;8;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
213;7;CORPUS 00008 CF-OC-L;https://youtu.be/uy0V_bcSk_o;"<iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/uy0V_bcSk_o"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>";;51-80 anys;21/10/2019;CF-OC;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
214;12;CORPUS 00001 KK QM;https://youtu.be/PsgbpnjfusE;;;31-50 anys;9/10/2022;KK-QM;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
215;12;CORPUS 00002 KK;https://youtu.be/FKO-t-c9IXo;;https://www.youtube.com/embed/FKO-t-c9IXo;31-50 anys;9/10/2022;KK;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
216;12;CORPUS 00002 QM;https://youtu.be/Iw72il4ucOc;;https://www.youtube.com/embed/Iw72il4ucOc;31-50 anys;9/10/2022;QM;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
217;12;CORPUS 00003 KK;https://youtu.be/LhPLzLWdNoM;;https://www.youtube.com/embed/LhPLzLWdNoM;31-50 anys;9/10/2022;KK;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
218;12;CORPUS 00003 QM;https://youtu.be/UuJa6aKVQvc;;https://www.youtube.com/embed/UuJa6aKVQvc;31-50 anys;9/10/2022;QM;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
219;12;CORPUS 00004 KK QM;https://youtu.be/Kg6HQD3Z6Iw;;https://www.youtube.com/embed/Kg6HQD3Z6Iw;31-50 anys;9/10/2022;KK-QM;4;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
220;12;CORPUS 00005a KK QM;https://youtu.be/Wk0ht0ZC7Xw;;https://www.youtube.com/embed/Wk0ht0ZC7Xw;31-50 anys;9/10/2022;KK-QM;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
221;12;CORPUS 00005b KK QM;https://youtu.be/TRUYnCWUUzk;;https://www.youtube.com/embed/TRUYnCWUUzk;31-50 anys;9/10/2022;KK-QM;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
222;12;CORPUS 00006 KK QM;https://youtu.be/ni7m_JMSsC8;;https://www.youtube.com/embed/ni7m_JMSsC8;31-50 anys;9/10/2022;KK-QM;7;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
223;12;CORPUS 00007 KK;https://youtu.be/AokjWycF-gg;;https://www.youtube.com/embed/AokjWycF-gg;31-50 anys;9/10/2022;KK;8;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
224;12;CORPUS 00007 QM;https://youtu.be/DM-d8mmdQfU;;https://www.youtube.com/embed/DM-d8mmdQfU;31-50 anys;9/10/2022;QM;8;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
225;12;CORPUS 00008 KK QM;https://youtu.be/Ebxg5OD6_wU;;https://www.youtube.com/embed/Ebxg5OD6_Wu;31-50 anys;9/10/2022;KK-QM;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
226;10;CORPUS 00004 TG KU ;https://youtu.be/-DaGNI7oVT0;;https://www.youtube.com/embed/-DaGNI7oVT0;31-50 anys;28/11/2021;TG-KU;4;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
227;10;CORPUS 00005a TG KU ;https://youtu.be/zJ-bsgWd8i4;;https://www.youtube.com/embed/zJ-bsgWd8i4;31-50 anys;28/11/2021;TG-KU;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
228;10;CORPUS 00005b TG KU ;https://youtu.be/-KNIMXfVFLc;;https://www.youtube.com/embed/-KNIMXfVFLc;31-50 anys;28/11/2021;TG-KU;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
229;10;CORPUS 00006 TG KU ;https://youtu.be/C47d49hzrqQ;;https://www.youtube.com/embed/C47d49hzrqQ;31-50 anys;28/11/2021;TG-KU;7;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
230;10;CORPUS 00007 TG;https://youtu.be/B9Oy83pid6g;;https://www.youtube.com/embed/B9Oy83pid6g;31-50 anys;28/11/2021;TG;8;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
231;10;CORPUS 00007 KU;https://youtu.be/obvk-kJG3yI;;https://www.youtube.com/embed/obvk-kJG3yI;31-50 anys;28/11/2021;KU;8;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
232;10;CORPUS 00008 TG-KU;https://youtu.be/YdLaKvi1feI;;https://www.youtube.com/embed/YdLaKvi1feI;31-50 anys;28/11/2021;TG-KU;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
233;10;CORPUS 00002 KU;https://youtu.be/RxFghTiaT84;;https://www.youtube.com/embed/RxFghTiaT84;31-50 anys;28/11/2021;KU;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
234;10;CORPUS 00002 TG;https://youtu.be/BL-QynBl1Ug;;https://www.youtube.com/embed/BL-QynBl1Ug;31-50 anys;28/11/2021;TG;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
235;12;CORPUS 00008 DW NS;https://youtu.be/oQEqmIYzQnE;;https://www.youtube.com/embed/oQEqmIYzQnE;51-80 anys;9/10/2022;DW NS;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
236;12;CORPUS 00001 DW NS;https://youtu.be/Dg0pZxfKrMM;;https://www.youtube.com/embed/Dg0pZxfKrMM;51-80 anys;9/10/2022;DW NS;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
237;12;CORPUS 00002 DW;https://youtu.be/aDdRmG1VoMQ;;https://www.youtube.com/embed/aDdRmG1VoMQ;51-80 anys;9/10/2022;DW;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
238;12;CORPUS 00002 NS;https://youtu.be/HQaIkvodX74;;https://www.youtube.com/embed/HQaIkvodX74;51-80 anys;9/10/2022;NS;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
239;12;CORPUS 00003 DW;https://youtu.be/bFHYWyXvrWI;;https://www.youtube.com/embed/bFHYWyXvrWI;51-80 anys;9/10/2022;DW;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
240;12;CORPUS 00003 NS;https://youtu.be/tna9j_Sop6c;;https://www.youtube.com/embed/tna9j_Sop6c;51-80 anys;9/10/2022;NS;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
241;12;CORPUS 00004 DW NS;https://youtu.be/curbrH7H_wM;;https://www.youtube.com/embed/curbrH7H_Wm;51-80 anys;9/10/2022;DW NS;4;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
242;12;CORPUS 00005a DW NS;https://youtu.be/RikLVQj1Qas;;https://www.youtube.com/embed/RikLVQj1Qas;51-80 anys;9/10/2022;DW NS;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
243;12;CORPUS 00005b DW NS;https://youtu.be/Y3G7vuo0BWQ;;https://www.youtube.com/embed/Y3G7vuo0BWQ;51-80 anys;9/10/2022;DW NS;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
244;12;CORPUS 00006 DW NS;https://youtu.be/fL8irONNevk;;https://www.youtube.com/embed/fL8irONNevk;51-80 anys;9/10/2022;DW NS;7;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
245;12;CORPUS 00007 DW;https://youtu.be/rg7KbYrhnUU;;https://www.youtube.com/embed/rg7KbYrhnUU;51-80 anys;9/10/2022;DW;8;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
246;12;CORPUS 00007 NS;https://youtu.be/ddxSKrKdry8;;https://www.youtube.com/embed/ddxSKrKdry8;51-80 anys;9/10/2022;NS;8;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
247;10;CORPUS 00001 TG KU;https://youtu.be/D88uf_3h2r4;;https://www.youtube.com/embed/D88uf_3h2r4;31-50 anys;28/11/2021;TG-KU;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
248;11;CORPUS 00002 ES;https://youtu.be/lIL0xp6MvSc;;https://www.youtube.com/embed/lIL0xp6MvSc;18-30 anys;19/2/2023;ES;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
249;11;CORPUS 00002 DC;https://youtu.be/NhmwVBu82tc;;https://www.youtube.com/embed/NhmwVBu82tc;18-30 anys;19/2/2023;DC;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
250;1;CORPUS 00004 IU DE;https://youtu.be/v1k0WWFfyZU;;https://www.youtube.com/embed/v1k0WWFfyZU;18-30 anys;14/11/2021;IU-DE;4;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
251;1;CORPUS 00003 DE;https://youtu.be/hOPIJpdGN08;;https://www.youtube.com/embed/hOPIJpdGN08;18-30 anys;14/11/2021;DE;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
252;1;CORPUS 00003 IU;https://youtu.be/DqVAs_Wlqq8;;https://www.youtube.com/embed/DqVAs_Wlqq8;18-30 anys;14/11/2021;IU;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
253;1;CORPUS 00002 DE;https://youtu.be/NHOc9YsEA9s;;https://www.youtube.com/embed/NHOc9YsEA9s;18-30 anys;14/11/2021;DE;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
254;1;CORPUS 00002 IU;https://youtu.be/NL9rACQxSx8;;https://www.youtube.com/embed/NL9rACQxSx8;18-30 anys;14/11/2021;IU;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
255;1;CORPUS 00001 IU DE;https://youtu.be/ft5eo64eo04;;https://www.youtube.com/embed/ft5eo64eo04;18-30 anys;14/11/2021;IU-DE;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
256;1;CORPUS 00005a IU DE;https://youtu.be/LvFM-TQ1fSQ;;https://www.youtube.com/embed/LvFM-TQ1fSQ;18-30 anys;14/11/2021;IU-DE;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
257;1;CORPUS 000005b IU DE;https://youtu.be/-gw7P3joDiQ;;https://www.youtube.com/embed/-gw7P3joDiQ;18-30 anys;14/11/2024;IU-DE;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
258;1;CORPUS 00006 IU DE;https://youtu.be/7Ypyy6h_yag;;https://www.youtube.com/embed/7Ypyy6h_yag;18-30 anys;14/11/2024;IU-DE;7;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
259;1;CORPUS 00007 IU ;https://youtu.be/nQ--_gRwhtA;;https://www.youtube.com/embed/nQ--_gRwhtA;18-30 anys;14/11/2021;IU;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
260;1;CORPUS 00007 DE;https://youtu.be/7H8tBCiiwY8;;https://www.youtube.com/embed/7H8tBCiiwY8;18-30 anys;14/11/2021;DE;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
261;1;CORPUS 00008 IU DE;https://youtu.be/RnqlKhTDh_8;;https://www.youtube.com/embed/RnqlKhTDh_8;18-30 anys;14/11/2021;IU-DE;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
262;11;CORPUS 00001 DC ES;https://youtu.be/wn6yjZ410zs;;https://www.youtube.com/embed/wn6yjZ410zs;18-30 anys;19/2/2023;DC-ES;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
263;11;CORPUS 00001 BV KI;https://youtu.be/P7uUlX39u2k;;https://www.youtube.com/embed/P7uUlX39u2k;31-50 anys;19/2/2023;BV-KI;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
264;11;CORPUS 00002 BV;https://youtu.be/NIisNKszEOc;;https://www.youtube.com/embed/NIisNKszEOc;31-50 anys;19/2/2023;BV;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
265;11;CORPUS 00002 KI;https://youtu.be/gzADWY0kUI8;;https://www.youtube.com/embed/gzADWY0kUI8;31-50 anys;19/2/2023;KI;2;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
266;11;CORPUS 00003 BV;https://youtu.be/IcTeGm6IuEY;;https://www.youtube.com/embed/IcTeGm6IuEY;31-50 anys;19/2/2023;BV;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
267;11;CORPUS 00003 KI;https://youtu.be/vzeFvdXFC-I;;https://www.youtube.com/embed/vzeFvdXFC-I;31-50 anys;19/2/2023;KI;3;LSC, CORPUS, llengua de signes catalana;Narració;;;;;;;;;;;;;;;
268;11;CORPUS 00004 BV KI;https://youtu.be/VTGH6FMeomM;;https://www.youtube.com/embed/VTGH6FMeomM;31-50 anys;19/2/2023;BV-KI;4;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
269;11;CORPUS 00005a BV KI;https://youtu.be/L91M1_MI7UA;;https://www.youtube.com/embed/L91M1_MI7UA;31-50 anys;19/2/2023;BV-KI;5;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
270;11;CORPUS 00005b BV KI;https://youtu.be/ig64xIKNSMU;;https://www.youtube.com/embed/ig64xIKNSMU;31-50 anys;19/2/2023;BV-KI;6;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
271;11;CORPUS 00006 BV KI;https://youtu.be/PUjJZ6JBd08;;https://www.youtube.com/embed/PUjJZ6JBd08;31-50 anys;19/2/2023;BV-KI;7;LSC, CORPUS, llengua de signes catalana;Descripció;;;;;;;;;;;;;;;
272;11;CORPUS 00007 BV;https://youtu.be/TjMkdwZGoaw;;https://www.youtube.com/embed/TjMkdwZGoaw;31-50 anys;19/2/2023;BV;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
273;11;CORPUS 00007 KI;https://youtu.be/0OyHA1RLBqM;;https://www.youtube.com/embed/0OyHA1RLBqM;31-50 anys;19/2/2023;KI;8;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
274;11;CORPUS 00008 BV KI;https://youtu.be/fe2Y-tSEAc4;;https://www.youtube.com/embed/fe2Y-tSEAc4;31-50 anys;19/2/2023;BV-KI;9;LSC, CORPUS, llengua de signes catalana;Argumentació;;;;;;;;;;;;;;;
275;1;CORPUS 00004 DT KD;https://youtu.be/--n9zQGIu7o;;https://www.youtube.com/embed/--n9zQGIu7o;51-80 anys;30/8/2013;DT-KD;4;LSC, CORPUS, llengua de signes catalana;Explicació;;;;;;;;;;;;;;;
276;13;CORPUS 00001 MB QD;https://youtu.be/WQ1hFO7O70c;;https://www.youtube.com/embed/WQ1hFO7O70c;18-30 anys;20/11/2024;MB-QD;1;LSC, CORPUS, llengua de signes catalana;Narració, Explicació;;;;;;;;;;;;;;;
